"ASV","Location","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_6954","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"ASV_4156","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae",NA,NA
"ASV_4376","Fossil Lagoon","d__Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","uncultured","uncultured","uncultured_Desulfobacteraceae"
"ASV_2460","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","uncultured_delta"
"ASV_5602","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca",NA
"ASV_4185","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca","uncultured_delta"
"ASV_3193","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile","uncultured_bacterium"
"ASV_793","Fossil Lagoon","d__Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA
"ASV_1023","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","Desulfarculaceae_bacterium"
"ASV_899","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta"
"ASV_1373","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta"
"ASV_2319","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta"
"ASV_1135","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta"
"ASV_1454","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta"
"ASV_2689","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_delta"
"ASV_5082","Fossil Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_Desulfobulbaceae"
"ASV_6804","Fossil Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","uncultured_bacterium"
"ASV_6556","Fossil Lagoon","d__Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae",NA
"ASV_4694","Fossil Lagoon","d__Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","uncultured_organism"
"ASV_6479","Fossil Lagoon","d__Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae","Vermiphilaceae","candidate_division"
"ASV_1145","Fossil Lagoon","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485",NA
"ASV_111","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"ASV_1468","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_Syntrophaceae"
"ASV_1563","Fossil Lagoon","d__Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","uncultured","uncultured","uncultured_prokaryote"
"ASV_3305","Fossil Lagoon","d__Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae","Syntrophobacter",NA
"ASV_360","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_2012","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_2527","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_2476","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_5864","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_4593","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","metagenome"
"ASV_1962","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_512","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_Desulfoglaeba"
"ASV_1445","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_3665","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_bacterium"
"ASV_3707","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","uncultured_prokaryote"
"ASV_2399","Fossil Lagoon","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j",NA
"ASV_4581","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA
"ASV_4701","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","UASB-TL25","UASB-TL25","UASB-TL25","uncultured_bacterium"
"ASV_1785","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","uncultured_proteobacterium"
"ASV_4192","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","uncultured_proteobacterium"
"ASV_4874","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","uncultured_bacterium"
"ASV_3963","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41",NA
"ASV_5312","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","uncultured_bacterium"
"ASV_2928","Fossil Lagoon","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","uncultured_delta"
"ASV_6522","Fossil Lagoon","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter","uncultured_bacterium"
"ASV_6549","Fossil Lagoon","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","uncultured","metagenome"
"ASV_2718","Fossil Lagoon","d__Bacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","Zixibacteria","uncultured_Nitrospinaceae"
"ASV_4886","Fossil Lagoon","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","uncultured_sludge"
"ASV_3514","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"ASV_4566","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15",NA
"ASV_5658","Fossil Lagoon","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","uncultured_bacterium"
"ASV_1366","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_1493","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_905","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_2465","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_4761","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_949","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"ASV_5161","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_prokaryote"
"ASV_5520","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_2307","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium"
"ASV_920","Fossil Lagoon","d__Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_3066","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Paludibacteraceae","uncultured","uncultured_soil"
"ASV_4108","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_vadinHA17","Bacteroidetes_vadinHA17",NA
"ASV_1828","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","SB-5","SB-5","uncultured_bacterium"
"ASV_5639","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae",NA
"ASV_6503","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13","37-13","uncultured_bacterium"
"ASV_7163","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","uncultured_Saprospiraceae"
"ASV_1325","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","uncultured_bacterium"
"ASV_2681","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"ASV_1949","Fossil Lagoon","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","uncultured","uncultured_Bacteroidetes"
"ASV_228","Fossil Lagoon","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured_bacterium"
"ASV_1603","Fossil Lagoon","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured_bacterium"
"ASV_2252","Fossil Lagoon","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","PHOS-HE36","PHOS-HE36","uncultured_bacterium"
"ASV_4561","Fossil Lagoon","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","PHOS-HE36","PHOS-HE36","uncultured_bacterium"
"ASV_3268","Fossil Lagoon","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium",NA
"ASV_769","Fossil Lagoon","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","PHOS-HE36","PHOS-HE36","uncultured_bacterium"
"ASV_4139","Fossil Lagoon","d__Bacteria","Bacteroidota","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium","uncultured_bacterium"
"ASV_3594","Fossil Lagoon","d__Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium"
"ASV_721","Fossil Lagoon","d__Bacteria","Bacteroidota","SJA-28","SJA-28","SJA-28","SJA-28","uncultured_bacterium"
"ASV_3865","Fossil Lagoon","d__Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales","Kapabacteriales","Kapabacteriales","uncultured_bacterium"
"ASV_2402","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2639","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_1185","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_3048","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_prokaryote"
"ASV_1476","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_1978","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_prokaryote"
"ASV_4885","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_276","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_992","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26",NA
"ASV_4712","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26",NA
"ASV_420","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_3003","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_Chlorobi"
"ASV_891","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26",NA
"ASV_813","Fossil Lagoon","d__Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26","BSV26","uncultured_bacterium"
"ASV_2577","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_Spirochaetes"
"ASV_1570","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta",NA
"ASV_2986","Fossil Lagoon","d__Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Spirochaeta","uncultured_bacterium"
